                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     77,                0.71698,                0.52175,                0.91751,                0.84083,                0.77436,                0.85704,                0.69599,                0.77653,                 0.7037,                 1.0092,             0.00042925,             0.00042925,             0.00042925
                     78,                0.69394,                0.64097,                0.89577,                0.82574,                0.77562,                0.85281,                 0.6874,                0.77976,                0.72119,                 1.0113,             0.00041275,             0.00041275,             0.00041275
                     79,                0.71509,                0.50497,                0.92165,                0.82502,                0.78504,                0.84839,                0.68205,                0.80196,                 0.7101,                 1.0127,             0.00039625,             0.00039625,             0.00039625
                     80,                0.71663,                0.51127,                0.92444,                0.83758,                 0.7733,                0.85529,                0.69281,                0.78219,                0.69322,                 1.0054,             0.00037974,             0.00037974,             0.00037974
                     81,                0.69496,                0.50186,                0.92345,                0.85908,                0.75714,                0.85252,                0.69527,                0.78228,                0.70983,                  1.012,             0.00036324,             0.00036324,             0.00036324
                     82,                0.70058,                0.49269,                0.92027,                0.80695,                0.81796,                0.85344,                0.69098,                0.78393,                0.70149,                  1.013,             0.00034674,             0.00034674,             0.00034674
                     83,                0.69533,                0.50268,                 0.9173,                0.85366,                0.76661,                0.85768,                0.69586,                0.79554,                0.68861,                 1.0154,             0.00033023,             0.00033023,             0.00033023
                     84,                0.69237,                0.49628,                0.91432,                0.83249,                0.76913,                0.85814,                 0.6981,                0.78159,                0.70224,                 1.0081,             0.00031373,             0.00031373,             0.00031373
                     85,                0.68713,                0.49587,                 0.9063,                0.84113,                0.77945,                 0.8599,                0.69945,                0.78674,                0.69841,                 1.0158,             0.00029723,             0.00029723,             0.00029723
                     86,                0.68358,                0.49249,                 0.9069,                0.82577,                0.79045,                0.86083,                  0.701,                0.78846,                  0.698,                 1.0189,             0.00028072,             0.00028072,             0.00028072
                     87,                0.67829,                0.49247,                0.90463,                0.83065,                0.79297,                0.86073,                 0.7037,                0.78513,                0.69929,                 1.0151,             0.00026422,             0.00026422,             0.00026422
                     88,                0.67364,                0.47401,                0.90418,                0.83711,                 0.7853,                0.86088,                0.70334,                0.77677,                 0.6771,                 1.0034,             0.00024772,             0.00024772,             0.00024772
                     89,                0.67141,                0.46788,                0.90482,                0.84561,                0.78482,                0.86201,                  0.702,                0.78417,                 0.6866,                 1.0154,             0.00023121,             0.00023121,             0.00023121
                     90,                0.67149,                0.46942,                0.90219,                0.86251,                0.76429,                0.86111,                0.70147,                0.77653,                0.69848,                 1.0118,             0.00021471,             0.00021471,             0.00021471
                     91,                0.67351,                0.46974,                 0.9238,                 0.8576,                0.75184,                0.85544,                0.69924,                0.79098,                0.70256,                  1.017,             0.00019821,             0.00019821,             0.00019821
                     92,                0.64578,                 0.4399,                0.91039,                0.83928,                0.77102,                 0.8539,                0.69479,                0.79153,                0.70832,                 1.0125,              0.0001817,              0.0001817,              0.0001817
                     93,                 0.6344,                0.42354,                 0.9101,                0.84974,                0.76567,                0.85567,                  0.697,                0.80312,                 0.7156,                 1.0207,              0.0001652,              0.0001652,              0.0001652
                     94,                0.61719,                0.41254,                0.90932,                0.81844,                 0.7867,                0.85672,                0.70135,                 0.7844,                0.71454,                 1.0117,              0.0001487,              0.0001487,              0.0001487
                     95,                0.64608,                0.41679,                0.91615,                0.80836,                0.80359,                0.85664,                0.70153,                0.78742,                 0.7166,                 1.0125,             0.00013219,             0.00013219,             0.00013219
                     96,                 0.6049,                0.39585,                0.89347,                0.83947,                0.77659,                0.85949,                0.70508,                0.78537,                0.71234,                 1.0098,             0.00011569,             0.00011569,             0.00011569
                     97,                0.61494,                0.39831,                0.90487,                0.83507,                0.78222,                0.85716,                0.70289,                0.79768,                0.71604,                 1.0191,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     98,                0.60799,                0.40198,                0.88942,                0.83525,                0.78084,                0.85508,                0.70323,                 0.7878,                0.72441,                 1.0143,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     99,                0.59665,                0.38144,                0.89358,                0.82289,                0.79322,                0.85656,                0.70347,                 0.7931,                0.72697,                 1.0199,              6.618e-05,              6.618e-05,              6.618e-05
                    100,                0.59327,                0.38549,                0.89297,                0.84072,                0.78032,                0.85844,                 0.7066,                0.78782,                0.72893,                 1.0167,             4.9677e-05,             4.9677e-05,             4.9677e-05
