                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    138,                0.57028,                0.38927,                0.85494,                0.84654,                0.77765,                0.84333,                0.69192,                 0.9722,                 1.4525,                 1.1358,               0.001024,               0.001024,               0.001024
                    139,                0.56862,                0.36943,                0.84282,                0.81359,                0.80033,                 0.8428,                0.69163,                0.95666,                 1.5858,                 1.1293,               0.000958,               0.000958,               0.000958
                    140,                0.56845,                0.37552,                0.84903,                0.86846,                0.74884,                0.84003,                0.69174,                0.93624,                 1.5601,                 1.1231,               0.000892,               0.000892,               0.000892
                    141,                0.55265,                0.38854,                0.85019,                0.85197,                0.75667,                 0.8397,                0.68736,                0.88053,                 1.5271,                 1.0822,               0.000826,               0.000826,               0.000826
                    142,                0.57282,                0.36369,                0.85215,                0.84599,                0.76026,                0.84272,                0.68905,                0.86542,                 1.5825,                 1.0731,                0.00076,                0.00076,                0.00076
                    143,                0.52532,                0.32903,                0.83955,                0.84263,                0.76467,                0.84227,                 0.6891,                0.86693,                 1.7947,                 1.0709,               0.000694,               0.000694,               0.000694
                    144,                0.53335,                0.33569,                0.84663,                0.82913,                0.77838,                0.84637,                 0.6958,                0.84171,                 1.7426,                 1.0624,               0.000628,               0.000628,               0.000628
                    145,                0.51937,                0.32599,                0.84148,                0.84724,                0.76233,                0.84932,                0.69972,                0.84262,                 1.6913,                 1.0636,               0.000562,               0.000562,               0.000562
                    146,                0.52126,                0.34343,                0.83976,                0.83378,                0.77441,                0.84784,                0.69711,                0.84198,                 1.6573,                 1.0609,               0.000496,               0.000496,               0.000496
                    147,                0.51949,                0.32863,                0.84078,                0.84257,                 0.7708,                0.84847,                0.69855,                0.83144,                 1.6288,                 1.0541,                0.00043,                0.00043,                0.00043
                    148,                0.50494,                0.31011,                0.83269,                0.83775,                0.77223,                 0.8492,                0.70133,                0.83025,                 1.6262,                 1.0548,               0.000364,               0.000364,               0.000364
                    149,                0.51131,                0.32014,                0.84143,                0.82841,                0.78104,                0.85047,                0.69975,                0.84428,                 1.6546,                 1.0606,               0.000298,               0.000298,               0.000298
                    150,                0.50457,                0.31249,                0.83731,                0.83606,                0.77526,                0.84896,                0.70052,                0.84921,                 1.6644,                 1.0638,               0.000232,               0.000232,               0.000232
