                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     79,                 0.7239,                0.50882,                0.91157,                0.89927,                0.88214,                0.93826,                0.76675,                0.60515,                0.51802,                0.80134,               0.002377,               0.002377,               0.002377
                     80,                0.70416,                0.48439,                0.90541,                0.90778,                0.89503,                0.93724,                0.76442,                0.60026,                 0.7015,                0.79811,               0.002278,               0.002278,               0.002278
                     81,                0.70072,                 0.4794,                0.91022,                0.88787,                0.88952,                0.93968,                0.77208,                0.60496,                0.78579,                0.80167,               0.002179,               0.002179,               0.002179
                     82,                0.71349,                0.49669,                0.91205,                0.89888,                0.87661,                0.93911,                0.77253,                0.59686,                0.59926,                0.79475,                0.00208,                0.00208,                0.00208
                     83,                0.70735,                0.47964,                0.90836,                0.88815,                0.88214,                0.93889,                0.76915,                0.60815,                0.73079,                0.79959,               0.001981,               0.001981,               0.001981
                     84,                0.71117,                0.47878,                0.90416,                0.87616,                0.89503,                0.94274,                0.76896,                0.59905,                0.49023,                0.79763,               0.001882,               0.001882,               0.001882
                     85,                0.69837,                0.47607,                0.90026,                 0.9296,                0.84899,                 0.9369,                0.76788,                0.60345,                0.46933,                0.79921,               0.001783,               0.001783,               0.001783
                     86,                0.67219,                0.45993,                0.89231,                0.91281,                0.87109,                0.93532,                0.77215,                0.58702,                0.53558,                0.79365,               0.001684,               0.001684,               0.001684
                     87,                0.68671,                0.46676,                 0.9023,                0.87782,                0.89503,                0.93414,                0.77151,                0.59514,                0.70306,                0.79435,               0.001585,               0.001585,               0.001585
                     88,                0.71387,                0.47421,                0.93497,                0.85823,                0.89687,                0.94161,                0.77658,                0.59591,                0.49882,                0.79631,               0.001486,               0.001486,               0.001486
                     89,                0.68202,                0.45511,                0.89963,                 0.8774,                 0.8962,                0.94066,                 0.7741,                 0.5872,                  0.458,                0.79156,               0.001387,               0.001387,               0.001387
                     90,                0.69242,                  0.468,                0.90247,                0.87805,                0.88214,                0.94088,                0.77299,                 0.6017,                0.49194,                0.79747,               0.001288,               0.001288,               0.001288
                     91,                0.66727,                0.43244,                0.91811,                0.87408,                0.89486,                0.93908,                0.77218,                0.59323,                0.67343,                0.79672,               0.001189,               0.001189,               0.001189
                     92,                0.65032,                0.41955,                0.90612,                0.88733,                0.87024,                0.93723,                0.77377,                 0.5881,                0.64563,                0.79561,                0.00109,                0.00109,                0.00109
                     93,                0.63945,                0.41007,                0.89933,                 0.8853,                0.88582,                0.94589,                0.78512,                0.58554,                 1.0146,                0.79729,               0.000991,               0.000991,               0.000991
                     94,                0.62835,                0.40994,                0.89043,                0.89137,                 0.8765,                0.94037,                0.77941,                0.58947,                0.84708,                0.79727,               0.000892,               0.000892,               0.000892
                     95,                0.67732,                 0.4208,                0.93709,                0.92095,                0.85451,                0.94199,                0.77761,                0.58692,                0.83231,                 0.7942,               0.000793,               0.000793,               0.000793
                     96,                0.63852,                0.40346,                0.89507,                 0.8863,                0.87571,                0.94173,                0.77496,                0.59442,                0.69196,                0.79603,               0.000694,               0.000694,               0.000694
                     97,                0.61754,                0.39641,                0.89529,                0.91082,                0.86522,                0.94285,                0.78332,                0.58133,                0.77021,                 0.7922,               0.000595,               0.000595,               0.000595
                     98,                0.63523,                0.42667,                0.91081,                0.88775,                0.87845,                0.94096,                0.77583,                0.58941,                0.76552,                0.79538,               0.000496,               0.000496,               0.000496
                     99,                0.61387,                0.37649,                0.88955,                0.90086,                0.87019,                0.94531,                0.77975,                0.58901,                0.78903,                0.79448,               0.000397,               0.000397,               0.000397
                    100,                0.62417,                0.38453,                 0.8922,                0.91031,                0.85977,                0.94551,                0.77981,                0.58201,                0.67313,                0.79289,               0.000298,               0.000298,               0.000298
