                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                0.75582,                0.57187,                0.91701,                0.83094,                0.77449,                0.82906,                0.66905,                0.91396,                 1.1871,                 1.1133,               0.004258,               0.004258,               0.004258
                     61,                0.74891,                0.55667,                0.90981,                0.82462,                0.78406,                0.84516,                0.67918,                0.92037,                 1.4055,                 1.1216,               0.004159,               0.004159,               0.004159
                     62,                0.74381,                0.54816,                0.90641,                0.83238,                 0.7774,                0.84569,                 0.6759,                0.98226,                 1.5924,                 1.1779,                0.00406,                0.00406,                0.00406
                     63,                0.71812,                0.54451,                0.90177,                0.84504,                0.76823,                0.83828,                0.67693,                0.98598,                 1.5324,                 1.1741,               0.003961,               0.003961,               0.003961
                     64,                0.72674,                0.52608,                0.89954,                0.82197,                 0.7917,                0.84596,                0.68531,                0.91516,                 1.2878,                 1.1415,               0.003862,               0.003862,               0.003862
                     65,                0.73424,                0.53858,                0.90218,                0.83079,                0.78165,                0.85051,                 0.6889,                0.90848,                 1.3482,                 1.1171,               0.003763,               0.003763,               0.003763
                     66,                0.73426,                0.55419,                0.91021,                0.79888,                0.81146,                0.84634,                0.68811,                0.94295,                 1.3182,                 1.1667,               0.003664,               0.003664,               0.003664
                     67,                 0.7275,                0.52739,                 0.9017,                0.81989,                0.79031,                0.84109,                0.68103,                0.94996,                 1.1552,                 1.1715,               0.003565,               0.003565,               0.003565
                     68,                0.70622,                0.51576,                0.88837,                0.83672,                0.77193,                0.85269,                0.69015,                 1.0065,                 1.5364,                 1.2103,               0.003466,               0.003466,               0.003466
                     69,                 0.7264,                0.51654,                 0.8978,                0.79933,                0.80315,                0.84564,                0.68007,                0.99557,                 1.5072,                 1.1901,               0.003367,               0.003367,               0.003367
                     70,                 0.7157,                0.50754,                0.89696,                0.82881,                0.78725,                0.84884,                0.68562,                0.94547,                 1.4489,                 1.1407,               0.003268,               0.003268,               0.003268
                     71,                0.70574,                0.49464,                   0.89,                0.82247,                0.78216,                0.84691,                0.68632,                 0.9239,                  1.449,                 1.0866,               0.003169,               0.003169,               0.003169
                     72,                0.71146,                0.50252,                0.89637,                0.82326,                0.77865,                0.84271,                0.68597,                0.97753,                 1.7916,                 1.1536,                0.00307,                0.00307,                0.00307
